,PC1,PC2,PC3,kmeans_cluster
Delafloxacin,8.079307090536958,1.0316370404071376,3.1454646328516014,1
Delamanid,-8.18693758866442,0.5967011076103923,-4.051601442003828,3
Delavirdine,13.965206690883448,-1.0275358783313262,-1.815775580650781,1
Demecarium,-10.551735810928006,-4.743951911521204,-3.620860046081928,3
Demeclocycline,-4.3280377415760976,-4.405441614399758,0.04840601004312275,0
Deoxycholic acid,6.420218664955074,-4.1614848139613745,-8.161228162351492,1
Dequalinium,-15.093710457125065,-1.5231538991890632,-2.5564925610394114,3
Deserpidine,1.6749329863440527,-4.446056462542796,-3.500401964233041,0
Desflurane,-13.020316764356977,-4.609037875098347,-3.4956672161128846,3
Desipramine,3.3915555822281926,1.59918011595237,-1.718698451226103,0
Deslanoside,-20.05023990423487,-3.5943497685854964,-3.0166966927992003,3
Desloratadine,-5.785854387198605,-0.9259981896640515,-3.188221709082316,3
Desmopressin,5.913323457855348,-4.387419493742453,-2.4165737780505525,1
Desogestrel,-5.387457936582989,-5.029776192735139,-2.7454294387919407,3
Desonide,-0.3275620409612742,-0.028848081638294935,5.1789222867881985,0
Desoximetasone,-3.8998017801371643,0.04909547616762447,2.643478904580559,0
Desoxycorticosterone acetate,-2.931158449040406,-1.680573997939368,5.517213252901508,0
Desvenlafaxine,0.9636264829502866,9.37062882747806,3.3214544578608005,2
Deucravacitinib,13.995910471668697,1.8412226395566524,-4.43274893150596,1
Deutetrabenazine,-2.14600611772081,-1.7466921214249038,-1.621433647394121,0
Dexamethasone,10.519103138508559,-2.985307230786488,-2.1675230183844394,1
Dexamethasone acetate,-2.452999629250063,-1.2451027188877708,4.569450087241148,0
Dexamethasone metasulfobenzoate,-0.5815485517961821,0.14146628772960354,2.967141304868636,0
Dexbrompheniramine,-1.4305711992436658,-0.5402801624843194,-4.341426513684495,0
Dexchlorpheniramine maleate,1.7479252612004679,-1.5405152098225983,-1.2060726589906259,0
Dexfenfluramine,-10.744523695910543,10.241368527299196,-2.5738586745339864,3
Dexibuprofen,-7.467253434763204,-4.941933454783132,2.5874318381541506,3
Dexketoprofen,-1.1946157990634323,12.582965690372763,1.0522046000791299,2
Dexlansoprazole,-2.0456718603211845,14.058283981655219,-2.339167658036656,2
Dexmedetomidine,-7.313871830621873,-3.1130540193570915,0.18590535786055468,3
Dexmethylphenidate,10.867956393149594,-2.392202092074944,5.666192852839639,1
Dexpanthenol,12.869439201706276,3.4521780846785766,-3.45800768160325,1
Dexrazoxane,10.22350565929166,-6.7545729387502655,-4.770047085258437,1
Dextroamphetamine,2.5460683656817467,-0.6109286847397972,6.948683500643259,0
Dextromethorphan,0.9146761956483133,10.84714831889685,-3.601201719373041,2
Dextropropoxyphene,8.076169125950425,1.4582004619556568,1.168102503731493,1
Dextrothyroxine,-11.279998318499253,1.6332696740215538,1.5533176270189768,3
Dezocine,4.1154268212713605,1.692353270030284,-2.3238508462506453,0
Diacerein,-15.329844783657542,-1.9119886950173994,-1.615996974390036,3
Diacetyl benzoyl lathyrol,11.907109947073897,-5.53351976041568,-4.709601464406611,1
Diaminopropanol tetraacetic acid,-18.4013713583815,-6.38787648829143,-2.4103686518076546,3
Diaminopyrimidine oxide,14.070388522453337,-2.1313507622977683,-2.01225376701544,1
Diamorphine,3.0398529260965814,0.20956338050786652,6.5284264289180225,0
Diatrizoate,-8.469303978805337,-3.730678971540056,3.8494955696688513,3
Diazepam,1.8210247459555906,16.956869873448102,-3.5061663469699416,2
Diazolidinylurea,-4.74436324272605,-3.091115584060119,2.1458013900855906,0
Diazoxide,6.849274088812918,2.2521845701201237,5.10993223655304,1
Dibekacin,-13.520700168062419,-2.103068244766426,-0.13139945886268548,3
Dibenzepin,10.806260113761383,-3.4935416096041636,3.3753104010252493,1
Dichloralphenazone,2.476505649973739,3.336970373438044,4.83434384514048,0
Dichloroacetic acid,-11.351805665292295,-2.268379455470815,-1.2369441684665718,3
Dichlorobenzyl alcohol,6.001618094624487,0.6097088306170219,2.3500520862677394,1
Dichromate,5.825229111379101,-3.722915060973001,-0.6935923843738402,1
Diclofenac,3.748823602206244,-6.1525757963052214,2.1226349917081673,0
Diclofenamide,8.006766990601456,-5.319917580116992,1.6554835968449548,1
Dicloxacillin,-8.560091450430706,-2.9579402315698284,1.6696219664319176,3
Dicoumarol,-15.785494668428427,-1.871901850531689,0.8531961162349337,3
Dicyclomine,-0.40035001792897207,0.8439278836493503,1.576583837275281,0
Didanosine,-0.5821892474912599,0.4851609157338245,1.9149662143746276,0
Didecyldimethylammonium,-13.015889912048292,-3.5391366819972143,-2.684431018913487,3
Dienestrol,10.053666095810168,10.964403854925159,-4.55407181644006,2
Dienogest,13.062378161674266,-2.200756907668628,-1.4994788318929055,1
Diethylamino hydroxybenzoyl hexyl benzoate,6.2525411953400445,-4.725397008266391,-0.9732256478375052,1
Diethylcarbamazine,2.3326659146486137,2.8338515671179896,9.182728213032021,0
Diethylpropion,-10.210513222670588,2.8720513267358103,4.484008175565385,3
Diethylstilbestrol,17.58784342880158,12.64014738519169,-5.214993545538197,1
Diethyltoluamide,-3.8860131624044914,-2.32525971402144,1.0437118375494157,0
Difelikefalin,-3.5324747285791305,-3.4932987944945255,-0.29426356439607604,0
Difenoxin,-0.841490358624559,-0.768036764798583,5.779061000171291,0
Diflorasone,-8.509167471842472,-0.7652759209522193,3.304509699420571,3
Diflunisal,3.597644458104198,0.9951361654679094,1.924909931784106,0
Difluocortolone,-5.752254478634622,0.46135785616507385,3.794611173152804,0
Difluprednate,-11.367441326152766,-2.400404982967491,1.42325753184515,3
Digitoxin,-18.55509128395655,-3.0871346128063535,-2.3377510395471344,3
Digoxin,-19.27130908919973,-3.338984464385494,-2.945172037051083,3
Dihydralazine,3.0058495898915822,0.2211520957206581,0.32198285854348946,0
Dihydro-alpha-ergocryptine,1.8260903285887666,6.157730745640109,-0.361981966962971,2
Dihydrocodeine,9.05071641716467,-0.9738588142314197,5.886859935581248,1
Dihydroergocornine,2.020686289225332,3.758573169461647,-1.0883669305524248,2
Dihydroergocristine,-1.2053788001154655,3.7566876449292494,-0.1298906333307597,2
Dihydroergotamine,2.818530000770249,1.8172570158386434,-1.442827415353124,0
Dihydrostreptomycin,-10.76018207015329,0.00022641331768325716,2.060786922848654,3
Dihydrotachysterol,-5.810174423456871,2.504632497479873,-5.377061503312071,3
Diiodohydroxyquinoline,8.71106607554736,-10.880671057377764,-3.5983785039677945,1
Diloxanide furoate,4.209517026236673,-0.4225319697657476,1.4715377475673712,0
Diltiazem,9.460326122772889,-0.48200884398297794,2.0737222540375377,1
Dimazole,-1.2170312003054906,1.2549921548277632,-2.095064009748698,0
Dimenhydrinate,-1.9611763527732569,-1.9097083756293562,3.6723370115515817,0
Dimercaprol,-7.6828528557163125,-4.841826890816251,-3.30160468875115,3
Dimercaptosuccinic acid,-0.32919132951409846,0.596508748712472,1.3666729335896868,0
Dimethyl fumarate,19.932145008177887,-2.4281329556199873,-0.37831364995777833,1
Dimethyl sulfoxide,9.432389703683947,0.27624026585396383,1.4844510762780876,1
Dimetindene,-0.7244037159299478,-1.4400345007337403,1.2512015842603985,0
Dimetotiazine,-12.99688019291915,2.3594772359034533,-3.3183367874785743,3
Dinoprost,-18.073215091112004,8.628059597581188,-3.0292401193795038,3
Dinoprost tromethamine,-18.293383746057902,7.928849584273237,-2.9406661634832676,3
Dinoprostone,4.033476897095366,-11.053343205820637,-1.84221840537971,0
Dioctyldimonium,-13.015889912048292,-3.5391366819972143,-2.684431018913487,3
Diosmin,7.213352974730403,2.4823415483516498,-1.9189847080043732,1
Dioxybenzone,8.303604668927173,-1.7350982522189775,-1.4250064021673234,1
Dipentamethylenethiuram disulfide,16.8010357793227,-7.8934930568278485,-3.8233688258569267,1
Diphemanil,3.62717940588433,-0.15405046566164365,0.11258591892021394,0
Diphenhydramine,-0.577026411098501,-0.5974801744687007,0.13385771266793547,0
Diphenidol,6.97859422215327,2.645037628167221,3.2650706427060916,1
Diphenoxylate,1.8855179985396888,1.067007601244239,6.715268793543669,0
Diphenylguanidine,3.417517067441757,-0.5881464765641298,3.4038566868916162,0
Diphenylpyraline,-12.706210099331813,0.5266767764451258,2.393517050355986,3
Dipivefrin,-5.367275153399241,-1.0478591219264095,-0.5857408472595713,3
Dipotassium phosphate,0.31425863945661386,-0.08723423287194279,4.736953137708669,0
Dipyridamole,9.383202085864168,0.9053478088722129,-3.9924141286209975,1
Dipyrithione,-2.935442133852168,-5.451671312577039,-1.7776579782057185,0
Diroximel fumarate,11.555073331410208,-1.5756976935244016,-1.0655124038949826,1
Disopyramide,4.212430959229815,4.871975763639846,6.5001601152434,2
Disperse Blue 106,6.146207635462149,-5.862234094139794,-0.38108045524850637,1
Distearyldimonium,-13.015889912048292,-3.5391366819972143,-2.684431018913487,3
Disulfiram,8.224439339359865,1.3732186348841031,-4.813541845348922,1
Ditiocarb zinc,1.923415934040237,-8.5790320883647,1.3950305633854083,0
Dobutamine,5.175733611753797,0.403366556611457,-1.8027255701287956,1
Docetaxel,-10.289509119106349,-3.971720612055569,-5.412775334520991,3
Doconexent,-8.74745061098486,-3.905707190696662,1.433050835959206,3
Docosanol,20.729513290356046,-4.8040110523919966,-2.2625436668771752,1
Docusate,-11.509776042327475,-4.573228550597237,0.3216757850930049,3
Dofetilide,3.8946049471673447,2.245563955652019,-0.4485127897986873,0
Dolasetron,-1.9160103358167537,1.2503064903235135,3.6324807281558718,0
Dolutegravir,-15.36397054067312,5.723470994641816,-3.4306134014702447,3
Domiphen,-14.858225888707203,-2.7529714473278486,-2.498880459045762,3
Domperidone,10.316409846721285,3.926196245871382,-1.2926162831702321,1
Donepezil,5.493521284228172,5.966521644865355,5.13961642683889,2
Dopamine,8.813860357116425,-2.7949916301291755,-2.382305420849842,1
Dopexamine,-4.608445807451388,-6.41322930229713,-2.2396322831771416,0
Doravirine,-2.0832684980876595,1.2041097499332838,-2.9412592129690958,0
Doripenem,-3.0214437264880876,-0.34312856413976633,-0.3395995927741971,0
Dorzolamide,-12.351818618574079,-0.11714896250150231,1.9575670156592764,3
Dosulepin,-0.02571233939808837,2.4322008375156585,-0.02918006634251718,0
Dotatate,5.585720372962253,-3.5090329272960057,-4.665618296415336,1
Dotatate gallium Ga-68,9.778301697810953,-3.701575559690222,-5.528325394258208,1
Doxacurium,-12.10991304615277,-5.658939642583974,-2.4382489530224363,3
Doxapram,-3.374643264174068,-1.0274635811124329,-2.9027513118732653,0
Doxazosin,2.7701430174847745,4.601783745374577,-0.12870271860697258,2
Doxepin,4.124735957819971,5.182426544820461,2.4793962609797777,2
Doxercalciferol,11.778034768250158,-6.019097285258754,-5.94011986266458,1
Doxorubicin,-11.673136067813573,-4.806562103649984,-2.3682571024375,3
Doxycycline,7.472439292642701,-3.58966954502362,-7.705274196183707,1
Doxylamine,-1.8571614344309142,-0.5296020384944867,3.509387310024663,0
Drometrizole trisiloxane,4.448277996699361,-11.875916082116607,-2.4630757644816654,0
Dronabinol,-2.9833434541894652,-1.3942309288319346,-0.9877810432087232,0
Dronedarone,0.5846462048258989,3.0157194651017623,6.191311163248186,0
Droperidol,6.909166079775015,2.8726211020112675,4.143508282383411,1
Drospirenone,-0.7300761052991773,1.9817350258288706,7.843614057192421,0
Drostanolone propionate,-4.863753084638853,-1.6710836621139362,-2.6012004454259614,0
Drotaverine,0.55018838301171,4.602867264653176,-2.5818685857262618,2
Droxidopa,1.923418637161271,-4.741588404337188,2.9685951633153524,0
Duloxetine,3.7894108970155953,-2.4607541722803488,-5.745093132462041,0
Durlobactam,6.94170221438171,2.131394553638473,4.882479160453723,1
Dutasteride,1.1512092254821185,0.1951768516581391,4.761972080515464,0
Duvelisib,7.991400370717691,0.9359947621071099,0.58091770944826,1
Dyclonine,-12.394308334129352,-7.056271053023117,-2.3136601136044015,3
Dydrogesterone,-8.286385236619708,-5.450237501069177,-1.8393374100711373,3
Dyphylline,11.205331482076533,2.9041282470505645,-4.226521977580687,1
Ebastine,-4.464977881560276,4.557946572773341,4.249351580194746,0
Ecamsule,-0.20430909174716344,0.5157312437041539,1.5271290627327345,0
Echothiophate,-9.426516578597521,-1.6434511029512404,2.9677928023728093,3
Econazole,5.265013352069394,8.026432864975709,-6.474617763194074,2
Edaravone,13.483279511167138,-0.5076889003679784,3.7902305806136325,1
Edetate calcium disodium anhydrous,1.2544403747620603,-4.322768362548519,-1.2280609881096722,0
Edetate disodium anhydrous,-12.874664418327907,-3.778067268365092,-0.9263742320235175,3
Edetic acid,-10.524653584031972,-3.3347998889294432,-1.002000614921438,3
Edotreotide gallium Ga-68,19.47751706553445,-8.396870859913104,-6.832625196223817,1
Edoxaban,-7.263935472261778,-6.96425529108376,-1.8282480501867926,3
Edoxudine,11.188338838934815,-8.901638495088495,-2.9329995809246214,1
Edrophonium,1.555592453355896,-0.4004986036968326,6.849051892908619,0
Efavirenz,-0.8171134057658274,0.6756701166781115,-3.7996965447168627,0
Efinaconazole,4.132609782068416,4.741463753837581,8.41489120860466,2
Eflornithine,1.8001306670842,5.235680350479504,-1.0028633072322681,2
Elacestrant,6.671828183393214,0.4105095464447819,-3.808300512952954,1
Elafibranor,1.9371713884359174,-5.725566494717998,-0.28090990024331713,0
Elagolix,-6.0333756243630345,2.24965327804168,-3.3111406137988655,3
Elbasvir,-17.030097463516014,7.269629082339394,-2.773574814930476,3
Eletriptan,5.553821545599572,0.7490370999132597,-5.297010748912579,1
Elexacaftor,9.563437895427349,-0.8494053408674506,-3.9011222089177684,1
Eliglustat,15.369609539948836,4.615571913246108,-5.514891018165945,1
Eltrombopag,8.059772617924322,-1.672230046946295,-8.800989624745785,1
Eluxadoline,-2.299065378418024,0.5888028538936927,2.1670920093967303,0
Elvitegravir,-8.272706540773296,-1.4613318321934554,-3.1800106944935536,3
Emedastine,-7.620779708551337,1.6963475890340531,5.545395176020515,3
Empagliflozin,-13.497518803775863,-4.682289714164385,-3.6942330994956105,3
Emtricitabine,2.4187632562803816,10.172503531230698,-1.150910659084993,2
Enalapril,7.262337342219394,13.267278846681053,1.9497050043833166,2
Enalaprilat,0.17338787471873393,0.35856664477629935,-3.264411876625843,0
Enasidenib,9.215180775730294,2.778850762215667,-4.842102183468369,1
Encainide,9.20287736534579,3.822071477558264,-5.621614762355833,1
Encorafenib,11.460015558983635,-2.277409792422869,-4.497185595341333,1
Enflurane,-4.542826635554437,-4.66427999004717,0.11506951223444485,0
Enmetazobactam,-3.4030004181527627,-2.646098807620716,-0.1561107418335724,0
Enoxacin,-7.379129050544367,9.749621435142323,1.9826914342514128,2
Enoximone,7.110634937704969,-2.3642310576425394,3.2597911856176385,1
Enprofylline,-11.743046372836544,5.955742448055556,-0.6061421486259551,3
Ensifentrine,10.762895401738021,8.723302963046859,-6.429289500697189,2
Ensulizole,16.880783637406726,-2.2101771945402016,-7.3957282420692785,1
Entacapone,-2.2721501695726776,-4.044506089491944,1.0127292734089557,0
Entecavir,4.259595352993737,0.46664650995282003,-4.4291855295118605,1
Entrectinib,8.666501594900511,0.8861585419499001,-7.201432847524916,1
Enzacamene,18.585483319919614,-7.161719199221564,-1.281000458333701,1
Enzalutamide,0.3267698357282951,12.290990854028715,-5.08309254927746,2
Ephedrine,-4.249204461267163,-0.2626501127257435,5.770351724197416,0
Epicriptine,0.883283441402082,3.621006805017262,-2.4619497609969336,2
Epinastine,16.423603901925716,-0.5535315957468471,2.145414698201628,1
Epinephrine,-9.316197804893383,-2.210012593258523,1.050438161739474,3
Epirubicin,-12.285001232370176,-5.189483501154489,-3.872493291586936,3
Eplerenone,-16.82793177025522,4.2054207762996105,-0.4688505508496087,3
Epoprostenol,2.14205249127234,-4.846941050226716,2.8116257062373613,0
Eprosartan,-13.467675104946913,-3.8829972130006096,-0.325536223210763,3
Eravacycline,7.09386438523296,-2.0034067634656876,-5.870641562780038,1
Erdafitinib,-9.996814275219887,11.324018240501761,-2.319397448282131,3
Erdosteine,-0.4670469588100297,-0.3760464860522835,-2.1563433137715893,0
Ergocalciferol,1.2287550114006716,-9.561979130930755,-4.977754905950486,0
Ergometrine,-2.2744971851394116,-4.800434087972557,1.6009602726556282,0
Ergosterol,-2.801141755652331,-6.6199486317809155,-4.584224584476454,0
Ergotamine,7.851852025908456,2.7965104261988887,-0.7575999429361723,1
Eribulin,-8.255202103959508,-3.802432292174045,-1.591918839935034,3
Erlotinib,12.058847881727857,-1.4679127852350564,0.34163070849455246,1
Ertapenem,-2.207211914639491,-0.7073904308135753,-3.06715061273507,0
Ertugliflozin,7.043504337571246,-3.6551833714421007,-0.7799995107085871,1
Erythrityl tetranitrate,-11.62427630264479,-4.240681147936938,-0.8429232806254987,3
Erythromycin,7.487830567823864,6.145884399703336,0.34156206810810835,2
Escitalopram,7.14069086863553,-0.4138890824830109,7.482260133220024,0
Esculin,-6.804761848076751,-1.1758386085392343,0.08526653537357351,3
Esketamine,5.554708181766251,1.590700397489259,9.506673762229738,0
Eslicarbazepine,-14.633446178871914,8.827936452179054,-2.4944721447245635,3
Eslicarbazepine acetate,-6.9742311667711,9.159917007267468,0.4950469904927355,2
Esmolol,-10.934796562289867,2.4411960934410137,4.6716935267174415,3
Esomeprazole,6.038604050401383,10.816831145749541,2.4765686583012374,2
Estazolam,-7.242118316863911,-6.447224458651259,-4.765405803384388,3
Estetrol,13.846783892569627,7.243804798000964,4.093918671725466,1
Estradiol,20.05205566638487,15.254263079244193,-1.9553564526204765,1
Estradiol acetate,8.266928345770886,15.090798384177067,-3.7436176583220617,2
Estradiol benzoate,8.109146870065038,5.981102418296648,3.3601481783967855,2
Estradiol cypionate,9.348086940797332,8.119280205538468,-1.5852864948879912,2
Estradiol dienanthate,0.5549331108587394,3.619045005774066,0.740668642024243,2
Estradiol valerate,6.661883117710138,5.263418398229065,1.1886507741112637,2
Estramustine,2.377184546040374,6.279024285352967,5.296260476946806,2
Estramustine phosphate,-17.088759426745426,1.6649918244443551,-0.9402945083074383,3
Estriol,7.749064056188659,12.85296897957651,-5.25433621512437,2
Estrone,10.393590375778277,12.659487835293818,-4.16089552515121,2
Estrone sulfate,-1.1094246482549677,0.061152394110033044,-0.4268043766799821,0
Eszopiclone,-4.460644725874661,-6.104194484275786,-0.5748928110096972,0
Etacrynic acid,-2.4469204220087235,-6.733047075127702,-3.7919045653804977,0
Etafedrine,4.151259082714641,3.6726722802818195,4.346840807075575,2
Etelcalcetide,-1.5966318860973518,4.763593094105665,1.3045940037866817,2
Ethambutol,-4.3120782966455415,-1.7700112864262134,3.1218960030711576,0
Ethanol,13.6348417739291,0.965912117458056,3.3673892827448078,1
Ethanolamine oleate,-6.983890582632811,-0.9626124927805715,2.2368041758374226,3
Ethchlorvynol,8.512748084597405,-0.0413822976186159,-2.0473175144178057,1
Ethinamate,4.698165549108359,6.4567598595153015,2.1850746783506727,2
Ethinylestradiol,5.058182025895572,0.14254674118023983,0.839378412225299,0
Ethionamide,-2.893869987124868,-4.569378932199663,1.2168506757148392,0
Ethoheptazine,4.420980137903316,2.1677817300967326,6.971637754847353,0
Ethosuximide,-6.047295266384625,-0.21219249543026608,2.5191343301210636,3
Ethotoin,-8.038025281858934,-1.4084847615321228,-2.549651020064615,3
Ethyl chloride,16.0809947038781,-9.797455905111356,0.39157799355838846,1
Ethyl ferulate,24.415570930167423,2.739884694316451,-5.713686792324109,1
Ethyl hydroxybenzoate,2.0490755635054176,2.428148878321165,1.8288868612161993,0
Ethyl salicylate,11.076809112839204,-3.9166245363809225,-0.5041572231586912,1
Ethylenediamine,15.777529665936411,-3.4160734250009663,3.0169053175707248,1
Ethylhexyl methoxycrylene,5.3924622455050395,-8.162964390932421,-0.3148164137173022,0
Ethynodiol diacetate,1.3624751570291602,-1.9806497503013611,2.7543546222158652,0
Etidocaine,3.1932168878039304,1.5505872620806247,9.47271076058513,0
Etidronic acid,-13.20798551648299,-2.144359640693709,0.9848987168586117,3
Etilefrine,-5.8311515023780025,-2.970668793685111,-0.7799917037356797,3
Etodolac,-0.8977750604385238,-4.3591077891425165,3.4282590825880126,0
Etofamide,3.0686445536543476,0.5593176363709689,-4.23847844199547,0
Etomidate,-3.379984250995598,-0.25395876355455194,-0.2193757601573638,0
Etonogestrel,4.668242739910529,-1.9891590209431096,1.8016220022378706,0
Etoposide,-6.613544698283684,-6.416978841874264,-3.1309869144263454,3
Etoricoxib,-14.393132430927563,9.249685459809834,-1.7165368343175245,3
Etrasimod,-1.5611621550928498,5.593859550564182,-3.8220124329282736,2
Etravirine,-0.8044753572561864,12.132743540095978,-2.3822024513438884,2
Eugenol,-0.8687498337027167,4.566288767811294,-0.26942549208794064,2
Everolimus,3.583934994680712,-2.903079053122313,-4.8087688568530735,0
Exametazime,3.7692918596246714,11.25956436053205,-2.7479224692748465,2
Exemestane,-9.078864099691875,-5.8731724617176315,-2.6788116277652105,3
Ezetimibe,-1.7550756171484325,-4.511699889717963,-0.7898373342898117,0
Ezogabine,3.094891735267406,1.2330085834848503,-2.3683234050094844,0
Famciclovir,-7.311443386803042,0.36812269307362866,6.981270658757459,3
Famotidine,-5.680247053210863,2.0570433743362075,2.5978580449138695,0
Favipiravir,3.4057661431133757,7.588337888512601,7.868874163171405,2
Febuxostat,0.11649011088883275,1.085406940957344,6.261480781221027,0
Fedratinib,3.358018069784674,0.6123366931029907,-3.93254395167315,0
Felbamate,1.8028573475041618,2.9898448474754806,6.311394171818797,0
Felodipine,7.731327091559509,7.6176835098560405,2.4618073847964466,2
Fenbufen,-5.307789976716712,-3.9161772879680306,0.9474105207992135,0
Fenfluramine,3.0881228367285822,4.005427183269102,3.779522949918498,2
Fenofibrate,-6.809935655003165,-2.298044845726552,2.967132358101661,3
Fenofibric acid,-4.736498508611936,-4.594936048014361,3.030458910837835,0
Fenoldopam,-9.164844503971516,-8.097527418940519,-3.6260978903041714,3
Fenoprofen,3.833628747365421,5.318165623588866,10.779296955372663,2
Fenoterol,5.734133590904215,-1.7185133890405415,-0.36277224220381615,1
Fenpropidin,8.982234084291923,-9.32781551909077,-4.559225890142762,1
Fentanyl,2.0282469070241156,1.382418958365067,-1.4368021032198959,0
Ferric ammonium citrate,-2.77729066411658,-6.276471288303585,-0.19829174515240658,0
Ferric cation,11.937820887721124,-1.8901626026550447,3.2800131839716657,1
Ferric chloride,10.469861085208688,-3.8301217097871,0.7496486774796217,1
Ferric derisomaltose,-6.7423066613449105,-0.6213291158369216,1.0675378674867235,3
Ferric glycerophosphate,-10.493417148168769,-5.477253694620079,-0.115365614632678,3
Ferric maltol,9.636917515800278,-9.018242776592226,-0.6412659215232729,1
Ferric pyrophosphate citrate,-1.9711821450052105,-1.2339281354397842,1.0890722212093702,0
Ferric sulfate,11.191609133862455,1.2939990258731258,2.114520295309622,1
Ferrous ascorbate,-6.094394743887576,-5.457575804525296,-3.1138905029106208,3
Ferrous bisglycinate,7.752909528463848,0.9981808568049287,7.2993009125428125,1
Ferrous cysteine glycinate,-11.048971001771324,-6.727948209144194,-2.8710780669665623,3
Ferrous fumarate,12.07272448346827,8.645838353273655,-6.8048806574665095,1
Ferrous gluconate,3.5757627122610103,0.08541615865198433,-4.821371613761747,0
Ferrous glycine sulfate,6.0979050300425435,2.3008614023389167,8.125991276813856,0
Ferrous succinate,14.76451261704455,3.7304093617278697,0.9973247785845405,1
Ferrous sulfate anhydrous,10.329196176895472,6.036617026599342,0.7512186493679829,1
Ferumoxytol,4.910075426131264,0.8606850489282688,2.9339189896960147,0
Fesoterodine,-3.1779483624809983,0.7390422062908408,-1.426111022322242,0
Fexinidazole,-15.839915845236506,-3.1417317405291105,1.1864259110460658,3
Fexofenadine,5.70294746268759,-2.6065016235646237,-5.623006127025693,1
Fezolinetant,17.968908345699003,-3.446434263813607,-2.2456668408531857,1
Fidaxomicin,-15.506889181370708,5.351393790073411,-3.004068815023594,3
Filgotinib,-0.5769885983448121,-3.301905572615407,0.022800773060717046,0
Finafloxacin,2.124861955701423,1.41420418552207,1.4889388829680141,0
Finasteride,-1.5526789288262624,1.0987153239738805,4.341717663345835,0
Finerenone,-1.3311929660177992,7.079707250547976,-0.3518185860801124,2
Fingolimod,24.058302447848202,2.2235006800994532,-7.9016173081763466,1
Flavin adenine dinucleotide,-12.635277550938396,-2.4714827270308537,-0.6632504171790984,3
Flavin mononucleotide,-7.330760991145978,-3.0896240467707283,1.9785765998810905,3
Flavone,1.0520220399997002,-4.6977231862130955,-5.630569765197517,0
Flavoxate,-9.656450417298057,-3.9062208115964028,0.32145976222846395,3
Flecainide,11.003308471138048,7.309059727643281,-0.516514091456075,1
Flibanserin,4.059678744654694,1.5292224257025118,2.1882307192355728,0
Floctafenine,4.063179766870424,-3.016023492872212,3.1183308482803618,0
Florbetaben F-18,-3.1203717082656186,-3.557320896899746,-3.6492895965629013,0
Florbetapir F-18,-10.357106634349128,-1.9172637054376171,-2.599577154980183,3
Flortaucipir F-18,7.346780640789794,-3.7527902913491746,-5.383773143021547,1
Flosequinan,14.102985011026568,-1.6782301989860346,-6.604644080817577,1
Flotufolastat F-18,-8.818554290506395,1.1200664868520926,2.4925766688035282,3
Floxuridine,3.6205478787691177,-6.478346243180956,1.481693436537897,0
Fluciclovine (18F),8.154061685444132,-1.4501536300415239,-2.258373484780653,1
Fluclorolone acetonide,-9.062138517559946,-2.1389239221850955,1.0202625696533432,3
Flucloxacillin,-10.593934581434644,-2.7795544884141323,0.5052757471279297,3
Fluconazole,1.844422958558961,6.134804730715681,4.914636555290744,2
Flucytosine,-4.079956020528228,0.37684162675681276,1.7667721692599145,0
Fludarabine,5.365453285265924,-7.801918714051653,-0.37830942472242574,0
Fludeoxyglucose (18F),7.354908687611133,0.14317060087092973,-8.592187503937417,1
Fludrocortisone,-7.7199132329553235,-3.3263414979818813,1.3954352035975952,3
Flufenamic acid,-9.875016730109074,-2.1695738448977555,-0.2950940655589246,3
Fluindione,11.10612411230417,-4.4170241885465185,-1.5045203821868658,1
Flumazenil,-3.354541793692333,-3.679073965752322,0.18823763218005346,0
Flumethasone,-1.139701206833077,-4.085787269924935,1.4657835006491375,0
Flunarizine,6.355278991472401,0.09978687844053506,-1.6498870662146878,1
Flunisolide,5.192015218642453,-1.1266496094720586,3.25015537887621,0
Flunitrazepam,1.0405553768176223,2.2034017407828514,-4.121337251237656,2
Fluocinolone acetonide,-10.76877133558572,-2.0346477981972773,1.8401112385994554,3
Fluocinonide,-8.321272275591188,-2.8465222645517523,3.0168312910940664,3
Fluocortolone,-1.1878286206608093,-0.8288218244872243,2.8536975079232083,0
Fluorescein,0.499376837442223,-0.2835111050517227,0.9030978237247668,0
Fluoride ion,8.529759814803542,-2.106845806132526,7.942139085273088,1
Fluoride ion F-18,8.529759814803542,-2.106845806132526,7.942139085273088,1
Fluorodopa (18F),-6.329431712276151,-4.721374750429636,-2.5001111355781105,3
Fluoroestradiol F-18,7.566383275760325,11.357922391929637,-5.61286047728362,2
Fluorometholone,-9.801659093575209,-1.9677941405982913,0.026027836888049733,3
Fluorouracil,3.779252974854043,-5.299476436207488,-0.37507787314609764,0
Fluoxetine,1.9206191012950522,-1.1518065066498928,-1.0836547508736731,0
Fluoxymesterone,-8.23486998279474,-0.9659242596073465,2.486599302102325,3
Flupentixol,-5.0014332118112295,-2.9349522920836715,-3.7316611347366897,3
Fluphenazine,-7.879807698498045,-2.9216089409786083,-3.1211073688279027,3
Fluprednisolone,6.499206457718655,0.350158774641484,4.621493960253072,1
Flurandrenolide,-5.227272516394364,-0.7643233787439447,4.21829796997953,0
Flurazepam,4.428546166651403,1.6973053686802955,4.132944182988409,0
Flurbiprofen,2.442205351687293,0.9239145714176134,5.088729312196036,0
Fluspirilene,6.075008258333807,1.841087937267588,-2.984644228570874,1
Flutamide,16.066984233150965,7.684352282008665,-6.3585938555113355,1
