,PC1,PC2,PC3,kmeans_cluster
Deferiprone,-2.8755267252100905,8.624413634244641,4.038770939568712,2
Deferoxamine,-6.563275135089636,-3.424379845256327,0.9603454379079857,3
Deflazacort,-2.710069720787172,-2.309345420025081,3.82481202782126,0
Degarelix,-7.000790878732857,1.5709388763283816,-0.44696091573681074,3
Dehydrocholic acid,-7.0123603619632995,-6.137353488119695,-0.8157000311945394,3
Delafloxacin,8.079307090642365,1.0316374757497986,3.1455183679043333,1
Delamanid,-8.186937588648467,0.596701407469532,-4.0515556564941315,3
Delavirdine,13.965206690926289,-1.0275360249967531,-1.8157803653796105,1
Demecarium,-10.551735810990467,-4.743952309209663,-3.620883151900287,3
Demeclocycline,-4.328037741610519,-4.405441969809729,0.048460449118019874,0
Deoxycholic acid,6.420218665135922,-4.161483194401353,-8.16139990780853,1
Dequalinium,-15.093710457159974,-1.5231543043577238,-2.5564317198777187,3
Deserpidine,1.6749329861442037,-4.446057111621472,-3.500344623161451,0
Desflurane,-13.020316764418169,-4.60903838742793,-3.495607589150093,3
Desipramine,3.3915555820479475,1.5991799875883683,-1.7186202560516282,0
Deslanoside,-20.050239904315887,-3.594350153773519,-3.0166069138290004,3
Desloratadine,-5.7858543872311845,-0.9259983683795129,-3.1881769900437784,3
Desmopressin,5.913323457903174,-4.387418765982584,-2.4167067873005386,1
Desogestrel,-5.387457936808842,-5.029777429958508,-2.745323868242306,3
Desonide,-0.32756204104049114,-0.02884837167506458,5.178954336812077,0
Desoximetasone,-3.899801780302067,0.04909537635117634,2.643491284364086,0
Desoxycorticosterone acetate,-2.9311584491086515,-1.680574081587629,5.517218278324539,0
Desvenlafaxine,0.9636264832309099,9.37062988858154,3.3214592737104938,2
Deucravacitinib,13.99591047171664,1.8412228021764954,-4.4328437506186,1
Deutetrabenazine,-2.1460061175101335,-1.746691254435838,-1.6214760931258283,0
Dexamethasone,10.51910313820945,-2.9853075202019514,-2.16757720299471,1
Dexamethasone acetate,-2.4529996293746197,-1.2451029949707273,4.569510912028097,0
Dexamethasone metasulfobenzoate,-0.5815485519708004,0.14146588368710677,2.9671701048769044,0
Dexbrompheniramine,-1.4305711989021446,-0.5402786145703766,-4.341583098656207,0
Dexchlorpheniramine maleate,1.7479252612066778,-1.5405151467729712,-1.2061559161144395,0
Dexfenfluramine,-10.744523696189264,10.241367427068491,-2.5737482327043972,3
Dexibuprofen,-7.4672534349149196,-4.941933685219022,2.5875452738222613,3
Dexketoprofen,-1.1946157988472443,12.582966788678453,1.0521786212823176,2
Dexlansoprazole,-2.045671860499693,14.058282951732883,-2.3389820093099165,2
Dexmedetomidine,-7.313871830445534,-3.1130530402607257,0.18583723121658177,3
Dexmethylphenidate,10.86795639307221,-2.3922020852219523,5.66619789504169,1
Dexpanthenol,12.869439201583376,3.452177610280215,-3.4579927435241924,1
Dexrazoxane,10.223505659150108,-6.754573123645014,-4.770132771493155,1
Dextroamphetamine,2.5460683654559833,-0.6109290901037375,6.9487942938965,0
Dextromethorphan,0.9146761959105918,10.847149295542987,-3.601146913056695,2
Dextropropoxyphene,8.076169125922457,1.4582002302649346,1.1680895877991986,1
Dextrothyroxine,-11.279998318434389,1.6332699456884252,1.5532283037689547,3
Dezocine,4.115426821449162,1.6923536406792419,-2.3239465549972156,0
Diacerein,-15.329844783808305,-1.9119897734651732,-1.615933273138252,3
Diacetyl benzoyl lathyrol,11.907109946908559,-5.533520764661838,-4.709430035055174,1
Diaminopropanol tetraacetic acid,-18.401371358603008,-6.387877675941342,-2.410365075182919,3
Diaminopyrimidine oxide,14.070388522634351,-2.131349475912532,-2.0123736157125034,1
Diamorphine,3.03985292580625,0.209561685138948,6.52859818050771,0
Diatrizoate,-8.469303978951125,-3.7306791541831594,3.849588121751884,3
Diazepam,1.8210247460791118,16.956870228234404,-3.5062202088554786,2
Diazolidinylurea,-4.7443632427020415,-3.0911156194388454,2.145807411753906,0
Diazoxide,6.849274088719776,2.2521840234754533,5.109975796706194,1
Dibekacin,-13.520700168019642,-2.103068339689427,-0.13144473710570256,3
Dibenzepin,10.806260113957352,-3.493540370917709,3.375306932337347,1
Dichloralphenazone,2.4765056498776734,3.3369700090405683,4.834294532531283,0
Dichloroacetic acid,-11.351805665221725,-2.2683791220425626,-1.2370428602819379,3
Dichlorobenzyl alcohol,6.001618094950611,0.6097102171809209,2.3498398605021933,1
Dichromate,5.82522911151637,-3.722914421347504,-0.6936499268930695,1
Diclofenac,3.748823602079442,-6.152575560529779,2.1227687608886465,0
Diclofenamide,8.0067669906679,-5.319917283811089,1.6554748185927717,1
Dicloxacillin,-8.56009145035929,-2.9579399305664347,1.6696509344621435,3
Dicoumarol,-15.78549466847742,-1.8719021565704923,0.8531390887073027,3
Dicyclomine,-0.40035001789660024,0.8439285579775583,1.5765873824711218,0
Didanosine,-0.582189247544015,0.48516069737447487,1.915058427780087,0
Didecyldimethylammonium,-13.01588991207587,-3.5391369653025455,-2.684439263644559,3
Dienestrol,10.053666095291323,10.964401790754978,-4.5538460630059,2
Dienogest,13.062378161791838,-2.200756506729767,-1.4995176458032349,1
Diethylamino hydroxybenzoyl hexyl benzoate,6.252541195606089,-4.725396655947773,-0.9733296128051014,1
Diethylcarbamazine,2.332665914763211,2.833851956956317,9.182787723735073,0
Diethylpropion,-10.210513222508025,2.872051973089214,4.483928099314494,3
Diethylstilbestrol,17.58784342832703,12.640144940171101,-5.214808592536842,1
Diethyltoluamide,-3.886013162313146,-2.3252594054532554,1.0437706353466385,0
Difelikefalin,-3.5324747286877067,-3.4932994322663156,-0.29426502826878875,0
Difenoxin,-0.8414903590413803,-0.7680377891094498,5.779188790356757,0
Diflorasone,-8.509167471860655,-0.7652760574937998,3.304552243805598,3
Diflunisal,3.5976444578034266,0.9951351416127028,1.9249555874178028,0
Difluocortolone,-5.75225447868535,0.46135807174158233,3.7946150153180667,0
Difluprednate,-11.36744132615508,-2.400404862001986,1.4232661662771382,3
Digitoxin,-18.555091283992812,-3.0871347962262905,-2.3376836774184135,3
Digoxin,-19.271309089260644,-3.338984748217857,-2.9450908394111295,3
Dihydralazine,3.005849590081361,0.221153388949633,0.32198152785958023,0
Dihydro-alpha-ergocryptine,1.8260903289571753,6.157732124471163,-0.36200630974796844,2
Dihydrocodeine,9.05071641709019,-0.9738588123626402,5.8868945555561645,1
Dihydroergocornine,2.020686289250508,3.7585733820669582,-1.0884209722749965,2
Dihydroergocristine,-1.205378799902445,3.756688802371609,-0.12996376209241547,2
Dihydroergotamine,2.8185300010878533,1.8172584126314397,-1.4428651191924258,0
Dihydrostreptomycin,-10.76018206996125,0.0002268299525609914,2.0607385278831307,3
Dihydrotachysterol,-5.810174423786577,2.504631006509025,-5.37678673352546,3
Diiodohydroxyquinoline,8.711066075585446,-10.880671318349787,-3.5983592412909533,1
Diloxanide furoate,4.20951702622479,-0.42253209051415613,1.4716265626222491,0
Diltiazem,9.46032612303489,-0.4820071889062066,2.0736648623047174,1
Dimazole,-1.217031200371461,1.254992143099786,-2.0950226705537522,0
Dimenhydrinate,-1.9611763526356267,-1.9097077659822093,3.6723334423922447,0
Dimercaprol,-7.682852855636307,-4.841826345452757,-3.3016126946719107,3
Dimercaptosuccinic acid,-0.3291913293366669,0.5965097090144904,1.366610713456474,0
Dimethyl fumarate,19.932145007944463,-2.428132655166398,-0.37838962214192134,1
Dimethyl sulfoxide,9.432389703676648,0.2762400503101255,1.4844555886000022,1
Dimetindene,-0.7244037160869047,-1.4400349159325643,1.2511999293854217,0
Dimetotiazine,-12.99688019285428,2.3594774897350796,-3.3182502187532346,3
Dinoprost,-18.073215091137534,8.628059527817983,-3.0292072930952947,3
Dinoprost tromethamine,-18.293383746093703,7.928849529423376,-2.9406385141201516,3
Dinoprostone,4.033476896916681,-11.053344045314686,-1.8421134889378947,0
Dioctyldimonium,-13.01588991207587,-3.5391369653025455,-2.684439263644559,3
Diosmin,7.213352974793423,2.482342628946609,-1.9190138550079807,1
Dioxybenzone,8.30360466921423,-1.735097214018211,-1.4251984659317458,1
Dipentamethylenethiuram disulfide,16.801035779429537,-7.893492943245724,-3.8232910480800575,1
Diphemanil,3.6271794061690983,-0.15404939228703252,0.11253682867882239,0
Diphenhydramine,-0.5770264106780914,-0.5974785581733233,0.13376815462286462,0
Diphenidol,6.978594222323414,2.6450384381017757,3.2650449854142995,1
Diphenoxylate,1.8855179980879573,1.0670063428275203,6.715401702793613,0
Diphenylguanidine,3.417517067180113,-0.5881476160926455,3.4039023555860166,0
Diphenylpyraline,-12.70621009934972,0.5266768003585496,2.3934581905181656,3
Dipivefrin,-5.367275153373638,-1.0478590593368189,-0.5857571076677153,3
Dipotassium phosphate,0.3142586395600213,-0.08723399281719577,4.7368756691485014,0
Dipyridamole,9.383202085879427,0.9053466388966728,-3.992256795664553,1
Dipyrithione,-2.935442133620266,-5.451670963627689,-1.7776800659652925,0
Diroximel fumarate,11.555073331263642,-1.5756978440490843,-1.0654936048088042,1
Disopyramide,4.21243095928354,4.871976355730754,6.500213462880855,2
Disperse Blue 106,6.146207635697126,-5.862233804740346,-0.3811498427513716,1
Distearyldimonium,-13.01588991207587,-3.5391369653025455,-2.684439263644559,3
Disulfiram,8.224439339373765,1.3732183423297901,-4.8133804277418735,1
Ditiocarb zinc,1.923415933982419,-8.579031754634173,1.3950443771806904,0
Dobutamine,5.17573361217238,0.403367954031357,-1.8028143077070669,1
Docetaxel,-10.289509119053942,-3.9717200818628355,-5.412752518948418,3
Doconexent,-8.747450611160291,-3.9057073584104036,1.4331101868331526,3
Docosanol,20.729513290222364,-4.804012138928679,-2.2624897294885398,1
Docusate,-11.509776042357094,-4.573228705340709,0.3216805242783851,3
Dofetilide,3.8946049474504627,2.245565236190308,-0.4486368961078498,0
Dolasetron,-1.9160103357557225,1.250306182151875,3.632365340354796,0
Dolutegravir,-15.363970540606932,5.723471560819843,-3.430679660316622,3
Domiphen,-14.858225888698422,-2.7529715719404715,-2.4988862026292127,3
Domperidone,10.316409846664984,3.9261963936139996,-1.2927623991984118,1
Donepezil,5.493521284195758,5.966521922358522,5.13975123055919,2
Dopamine,8.813860357273,-2.7949912896945364,-2.3823039251981335,1
Dopexamine,-4.608445807415413,-6.413229722819196,-2.2395823710134737,0
Doravirine,-2.0832684977961917,1.2041113009552662,-2.9413661056302827,0
Doripenem,-3.0214437262166784,-0.3431274997191956,-0.33966844625447246,0
Dorzolamide,-12.351818618600172,-0.11714924962764221,1.9575057536974372,3
Dosulepin,-0.02571233940184392,2.432201011464103,-0.02912749601777638,0
Dotatate,5.585720373206653,-3.5090314829308213,-4.665750816936859,1
Dotatate gallium Ga-68,9.778301698178865,-3.7015735300803314,-5.52850340341184,1
Doxacurium,-12.109913046192883,-5.6589400206365585,-2.438248492808457,3
Doxapram,-3.3746432639311643,-1.0274628367355516,-2.9027896934174224,0
Doxazosin,2.7701430174232704,4.6017834417322385,-0.12867003785448458,2
Doxepin,4.124735957702911,5.182426575016858,2.479416863959175,2
Doxercalciferol,11.778034767945012,-6.01909941250691,-5.939900181005371,1
Doxorubicin,-11.67313606769218,-4.806561451736984,-2.368305648630248,3
Doxycycline,7.472439292667349,-3.589669835316655,-7.70511337410131,1
Doxylamine,-1.857161434369431,-0.5296017219079461,3.5094710287426465,0
Drometrizole trisiloxane,4.448277996600116,-11.87591622751495,-2.463014496889223,0
Dronabinol,-2.983343454270541,-1.3942320655702578,-0.9877080658746819,0
Dronedarone,0.5846462049165775,3.0157193021829984,6.1912133582681514,0
Droperidol,6.909166079717552,2.8726210410581507,4.143608109654982,1
Drospirenone,-0.7300761053872544,1.981734263104358,7.843503380962387,0
Drostanolone propionate,-4.863753084358554,-1.67108200876194,-2.601278211137233,0
Drotaverine,0.5501883830850051,4.602867238404381,-2.581854883819216,2
Droxidopa,1.9234186373133306,-4.741588100199185,2.968557083470008,0
Duloxetine,3.7894108968009728,-2.460754509592476,-5.745061159516711,0
Durlobactam,6.941702214137202,2.1313928482646767,4.8824666051381245,1
Dutasteride,1.1512092254744362,0.19517692686065483,4.761989691554126,0
Duvelisib,7.991400370961251,0.9359961395030186,0.5808019832487943,1
Dyclonine,-12.394308334247816,-7.056271761370834,-2.313597434668836,3
Dydrogesterone,-8.28638523655307,-5.450237046849124,-1.8394078636153275,3
Dyphylline,11.205331481761439,2.9041264479282316,-4.226384632872545,1
Ebastine,-4.46497788158279,4.557946377255632,4.2493003631756485,0
Ecamsule,-0.20430909164917477,0.5157321170651158,1.5271928336307514,0
Echothiophate,-9.426516578625632,-1.6434510782508718,2.967820416811558,3
Econazole,5.265013351774345,8.026431480647418,-6.474396133564362,2
Edaravone,13.483279510993816,-0.5076895717332318,3.790334667000044,1
Edetate calcium disodium anhydrous,1.2544403746675499,-4.322769180220001,-1.228085468535382,0
Edetate disodium anhydrous,-12.874664418441506,-3.7780681258737694,-0.9263380861277642,3
Edetic acid,-10.52465358414698,-3.334800784222955,-1.0019771170111758,3
Edotreotide gallium Ga-68,19.477517065780795,-8.396869282954695,-6.832856431100361,1
Edoxaban,-7.26393547223347,-6.964255332600802,-1.8282460160860239,3
Edoxudine,11.188338839178384,-8.90163685178472,-2.933085873599755,1
Edrophonium,1.5555924533005083,-0.4004984053331264,6.84913868793711,0
Efavirenz,-0.817113405772842,0.6756699686415528,-3.7995893374389,0
Efinaconazole,4.1326097820544465,4.741463414766437,8.414843543561236,2
Eflornithine,1.8001306673843671,5.235681181306344,-1.0029817173151372,2
Elacestrant,6.671828183439872,0.41050976570728653,-3.8083889197811294,1
Elafibranor,1.9371713884254906,-5.725565955789665,-0.28094414618216146,0
Elagolix,-6.0333756239141625,2.2496556035951984,-3.3112328168942504,3
Elbasvir,-17.03009746366103,7.2696287740133965,-2.7735235781925427,3
Eletriptan,5.553821545511265,0.7490371451932178,-5.297095204090589,1
Elexacaftor,9.563437895476557,-0.8494050918643726,-3.901022543906071,1
Eliglustat,15.369609539631263,4.615570540703494,-5.5147517387847085,1
Eltrombopag,8.059772617898762,-1.6722301820334327,-8.800802613514996,1
Eluxadoline,-2.2990653788319393,0.5888012685034363,2.1672070097162073,0
Elvitegravir,-8.27270654084252,-1.4613324887692334,-3.1799918282414454,3
Emedastine,-7.620779708414593,1.696348077583685,5.545278697269022,3
Empagliflozin,-13.497518803991662,-4.682290863086288,-3.694138869971631,3
Emtricitabine,2.418763256422268,10.172504374611522,-1.1508796524014193,2
Enalapril,7.262337342377227,13.267279406376831,1.949705431022999,2
Enalaprilat,0.17338787514934154,0.3585681763358727,-3.264541569568859,0
Enasidenib,9.215180775647797,2.7788505754078288,-4.84221534510445,1
Encainide,9.202877365233462,3.8220710724059077,-5.621609927681319,1
Encorafenib,11.460015559243613,-2.2774084590094135,-4.497325587769513,1
Enflurane,-4.542826635394741,-4.66427958070712,0.11499403616918286,0
Enmetazobactam,-3.403000417969435,-2.6460976066060833,-0.1562401036808836,0
Enoxacin,-7.379129050393076,9.749622501829961,1.9826995698770655,2
Enoximone,7.110634937571828,-2.3642317514557116,3.2598824247158524,1
Enprofylline,-11.743046372804647,5.955742344475637,-0.6061567847848588,3
Ensifentrine,10.76289540124619,8.723300972905975,-6.429158273008775,2
Ensulizole,16.880783637540564,-2.2101766339473943,-7.395765654654371,1
Entacapone,-2.2721501696064434,-4.044506231532841,1.0126856947984537,0
Entecavir,4.259595353218759,0.46664806810443965,-4.429361019450775,1
Entrectinib,8.666501594869603,0.8861584556299733,-7.2015632631606605,1
Enzacamene,18.58548331994306,-7.1617197218760635,-1.2810480285449768,1
Enzalutamide,0.32676983596277137,12.290991746328999,-5.083042957461313,2
Ephedrine,-4.249204461710277,-0.26265169287533674,5.7704657760727684,0
Epicriptine,0.8832834415974071,3.6210076735934233,-2.462022499714934,2
Epinastine,16.423603901992976,-0.5535310087549151,2.145308648054502,1
Epinephrine,-9.316197804982487,-2.210013187669107,1.050460776545393,3
Epirubicin,-12.285001232238796,-5.189482775583897,-3.8725427986194414,3
Eplerenone,-16.827931770258306,4.205420493349209,-0.46887510927436105,3
Epoprostenol,2.1420524913227337,-4.84694061526338,2.811631557839478,0
Eprosartan,-13.46767510491963,-3.8829969209652813,-0.3254869678364342,3
Eravacycline,7.093864385336947,-2.0034058483023056,-5.870549576460376,1
Erdafitinib,-9.996814275319979,11.32401821861816,-2.3194528606222806,3
Erdosteine,-0.46704695909831073,-0.37604820236249076,-2.1561550244853787,0
Ergocalciferol,1.2287550112685026,-9.561980261755114,-4.977612703308716,0
Ergometrine,-2.2744971853539457,-4.800434162162089,1.601032594989222,0
Ergosterol,-2.801141755945644,-6.619950075305054,-4.583991291436807,0
Ergotamine,7.851852026193451,2.796511159811341,-0.7576853738140366,1
Eribulin,-8.255202104008625,-3.802432860377351,-1.5919011380901786,3
Erlotinib,12.058847881515934,-1.4679133918021938,0.3414814176821617,1
Ertapenem,-2.2072119143887945,-0.7073893911656007,-3.0672142477712936,0
Ertugliflozin,7.043504337501413,-3.6551833880380933,-0.7799875122967167,1
Erythrityl tetranitrate,-11.624276302607807,-4.240681178496447,-0.8429339036086689,3
Erythromycin,7.487830567816507,6.145884342975564,0.3416064678652721,2
Escitalopram,7.14069086877093,-0.41388843887520205,7.482177193906497,0
Esculin,-6.804761848098811,-1.175838532081058,0.0852641975951502,3
Esketamine,5.5547081817373805,1.5907005837606063,9.506742041084527,0
Eslicarbazepine,-14.633446178946176,8.827936145527428,-2.4944863702010056,3
Eslicarbazepine acetate,-6.97423116669174,9.15991717198098,0.49497570555505827,2
Esmolol,-10.934796562158573,2.441196520753429,4.67162421464355,3
Esomeprazole,6.0386040509182015,10.816833407678395,2.4764502692518304,2
Estazolam,-7.242118316719472,-6.447223743435163,-4.765470447215571,3
Estetrol,13.846783892267913,7.243803421908602,4.094086241988615,1
Estradiol,20.052055665860067,15.254261030958716,-1.9552069884599184,1
Estradiol acetate,8.266928345500352,15.09079776165413,-3.743505065494612,2
Estradiol benzoate,8.109146869905828,5.981101808284281,3.3603031256698075,2
Estradiol cypionate,9.348086940502663,8.11927904560292,-1.5849973324878524,2
Estradiol dienanthate,0.5549331108478595,3.619044977980989,0.7406845174115195,2
Estradiol valerate,6.66188311787605,5.263419249917309,1.1886936011528622,2
Estramustine,2.377184546012527,6.279024538877421,5.296239488353177,2
Estramustine phosphate,-17.08875942671491,1.6649923186293154,-0.9403154105997341,3
Estriol,7.749064055676121,12.852966966129104,-5.254195593034371,2
Estrone,10.393590375205536,12.659485213875932,-4.160603446682767,2
Estrone sulfate,-1.1094246483908525,0.06115191004515132,-0.42673692353521947,0
Eszopiclone,-4.460644725765801,-6.104193956928814,-0.574981552526932,0
Etacrynic acid,-2.446920422017102,-6.733047713574813,-3.791841298394139,0
Etafedrine,4.151259082595526,3.6726718143860193,4.346839404839452,2
Etelcalcetide,-1.59663188578569,4.763594145723826,1.3044899943099417,2
Ethambutol,-4.312078296558038,-1.7700109576938436,3.1219460703009383,0
Ethanol,13.634841773858872,0.965911654539743,3.367391817141606,1
Ethanolamine oleate,-6.983890582934422,-0.9626135787642521,2.2368868327479894,3
Ethchlorvynol,8.512748084747107,-0.0413812751638293,-2.0473685064198173,1
Ethinamate,4.698165549468798,6.45676181503181,2.1850055653404694,2
Ethinylestradiol,5.05818202605248,0.14254761249364017,0.8393960855757849,0
Ethionamide,-2.893869986899772,-4.569377729547352,1.2168190515964679,0
Ethoheptazine,4.4209801376965565,2.167780929231756,6.971696404808602,0
Ethosuximide,-6.047295266352806,-0.21219266683618082,2.5191122010388316,3
Ethotoin,-8.038025281595026,-1.4084836052322256,-2.549708891227695,3
Ethyl chloride,16.08099470387707,-9.797455226428488,0.3915400800984007,1
Ethyl ferulate,24.41557092965471,2.7398824856945696,-5.713411918194884,1
Ethyl hydroxybenzoate,2.0490755635509106,2.428148757035148,1.8288197925075416,0
Ethyl salicylate,11.076809112833264,-3.9166246344383504,-0.5042754440709227,1
Ethylenediamine,15.777529665843435,-3.4160742258295658,3.016916349644882,1
Ethylhexyl methoxycrylene,5.392462245641374,-8.162963983820298,-0.31488335928777816,0
Ethynodiol diacetate,1.3624751571526208,-1.980649153482626,2.7543142816210198,0
Etidocaine,3.193216887943745,1.550587848369892,9.47272890965266,0
Etidronic acid,-13.207985516570563,-2.1443600327032124,0.9849025986370438,3
Etilefrine,-5.831151502254749,-2.9706683072037747,-0.7799817490595291,3
Etodolac,-0.8977750603567386,-4.359106993166904,3.428287010571763,0
Etofamide,3.06864455368462,0.5593172861252197,-4.238436475104137,0
Etomidate,-3.379984251143847,-0.253959675363077,-0.21935057136887814,0
Etonogestrel,4.668242739773947,-1.9891591521352774,1.8018677345663812,0
Etoposide,-6.613544698190052,-6.41697817753164,-3.1309714086352525,3
Etoricoxib,-14.393132430996413,9.24968532937412,-1.7164779290360215,3
Etrasimod,-1.5611621548443904,5.593860436842783,-3.822011053950491,2
Etravirine,-0.8044753572798935,12.132743863710779,-2.3822868482819333,2
Eugenol,-0.8687498337022638,4.566289085739593,-0.26942894761441033,2
Everolimus,3.5839349948666963,-2.903077963925781,-4.808923296858714,0
Exametazime,3.7692918597695924,11.259565192880542,-2.747927981847604,2
Exemestane,-9.078864099658384,-5.873172822134865,-2.6787976019670956,3
Ezetimibe,-1.7550756171891202,-4.511700325136468,-0.789860122037308,0
Ezogabine,3.094891735475313,1.2330097874363064,-2.3683637600565697,0
Famciclovir,-7.311443387020813,0.36812197764347554,6.981330798910706,3
Famotidine,-5.680247053275315,2.057043245181445,2.5978305492147125,0
Favipiravir,3.4057661432781243,7.588338436069179,7.868802557612465,2
Febuxostat,0.11649011098747518,1.085407555365539,6.2614129757760875,0
Fedratinib,3.358018069875629,0.6123372807910232,-3.9327882821399247,0
Felbamate,1.8028573475306116,2.98984512544553,6.31144444184205,0
Felodipine,7.731327091484482,7.61768256441266,2.461734241124918,2
Fenbufen,-5.307789976734974,-3.916177268882258,0.9474159458749518,0
Fenfluramine,3.0881228368300153,4.005427003918058,3.7795127561067354,2
Fenofibrate,-6.809935654953402,-2.2980444997737997,2.9671609207070495,3
Fenofibric acid,-4.736498508660735,-4.5949361722790165,3.0304508240646926,0
Fenoldopam,-9.164844504034022,-8.097528097837815,-3.626037799700672,3
Fenoprofen,3.8336287473958945,5.318165966740604,10.779337979489384,2
Fenoterol,5.734133590881097,-1.718513461157655,-0.36259628283787,1
Fenpropidin,8.982234084186178,-9.327815408539433,-4.5592650753857225,1
Fentanyl,2.0282469069345597,1.382418762936649,-1.43672997634678,0
Ferric ammonium citrate,-2.777290664278103,-6.2764716522638775,-0.1982733044158441,0
Ferric cation,11.937820887441944,-1.8901643727808242,3.2800295683941596,1
Ferric chloride,10.469861085104798,-3.830122382051998,0.7497405590526778,1
Ferric derisomaltose,-6.742306661394872,-0.6213294588065692,1.0676087386443502,3
Ferric glycerophosphate,-10.493417148217615,-5.4772538628257506,-0.1153775303273664,3
Ferric maltol,9.636917515724203,-9.018242518886655,-0.6413385295333957,1
Ferric pyrophosphate citrate,-1.9711821448732416,-1.2339278760452306,1.0890794648080462,0
Ferric sulfate,11.19160913350845,1.29399673432937,2.1146492862657422,1
Ferrous ascorbate,-6.0943947438639885,-5.457575673018862,-3.113930316395426,3
Ferrous bisglycinate,7.752909528561433,0.9981809972474054,7.299326397577029,1
Ferrous cysteine glycinate,-11.0489710018497,-6.727948731587248,-2.8710821787675105,3
Ferrous fumarate,12.072724483550173,8.645838762206196,-6.80476677695282,1
Ferrous gluconate,3.5757627124934968,0.08541740264649093,-4.821514352206679,0
Ferrous glycine sulfate,6.097905030230275,2.3008617355043977,8.125912120310744,0
Ferrous succinate,14.764512617125378,3.730409021948733,0.9973296870632423,1
Ferrous sulfate anhydrous,10.329196177295895,6.036618528873063,0.7510426983102179,1
Ferumoxytol,4.9100754261339965,0.8606844183288244,2.933953319556936,0
Fesoterodine,-3.177948362350065,0.7390430879477033,-1.426177285247493,0
Fexinidazole,-15.83991584523906,-3.141732021255533,1.1863909167939932,3
Fexofenadine,5.702947462480095,-2.6065019853933835,-5.622959531553329,1
Fezolinetant,17.968908345778093,-3.446434246037183,-2.2456756359285452,1
Fidaxomicin,-15.506889181433218,5.35139384635222,-3.004003302625693,3
Filgotinib,-0.5769885985113827,-3.3019063962777526,0.0228076841545373,0
Finafloxacin,2.1248619554236616,1.414202893585205,1.4890891069071592,0
Finasteride,-1.55267892871305,1.0987160319463802,4.3416946081080106,0
Finerenone,-1.3311929656250756,7.079708571987941,-0.35191838736013675,2
Fingolimod,24.058302447347934,2.2234981341960967,-7.901337298273924,1
Flavin adenine dinucleotide,-12.635277550858845,-2.4714822136577337,-0.6633344823605561,3
Flavin mononucleotide,-7.330760991069988,-3.089623082935459,1.9785776185741113,3
Flavone,1.0520220400958322,-4.697722676152263,-5.630635377632979,0
Flavoxate,-9.656450417349978,-3.906220636918759,0.32152495287461175,3
Flecainide,11.003308471040132,7.309059067370886,-0.5163949095974887,1
Flibanserin,4.0596787446498945,1.529222661967964,2.188141314873179,0
Floctafenine,4.063179766989197,-3.0160229895615234,3.1181811579781904,0
Florbetaben F-18,-3.1203717082918807,-3.5573214378070475,-3.6491521156106463,0
Florbetapir F-18,-10.357106634435608,-1.9172644767750702,-2.599550910828399,3
Flortaucipir F-18,7.346780640942594,-3.7527895607518196,-5.383834621839239,1
Flosequinan,14.102985011020468,-1.6782299852320761,-6.604685998930409,1
Flotufolastat F-18,-8.818554290440385,1.1200667663173167,2.4925430115572995,3
Floxuridine,3.620547879008015,-6.478345422637979,1.4817016671518959,0
Fluciclovine (18F),8.154061685506898,-1.4501529601750367,-2.2583660274137056,1
Fluclorolone acetonide,-9.062138517571713,-2.1389240557321423,1.0202683746526746,3
Flucloxacillin,-10.593934581400422,-2.7795542636204944,0.5052618257811589,3
Fluconazole,1.8444229586410597,6.134804563908629,4.914503787336144,2
Flucytosine,-4.079956020585988,0.37684105384025857,1.7668110341243906,0
Fludarabine,5.365453285392015,-7.80191802576277,-0.3783169330754716,0
Fludeoxyglucose (18F),7.354908687681712,0.14317056312773813,-8.59220187198943,1
Fludrocortisone,-7.7199132329478655,-3.326341344591053,1.395438682431363,3
Flufenamic acid,-9.8750167300212,-2.169573361099852,-0.2951789431369916,3
Fluindione,11.10612411227075,-4.417024188364186,-1.5044868322735763,1
Flumazenil,-3.354541793618876,-3.6790736906725408,0.18819450677766872,0
Flumethasone,-1.1397012069551569,-4.085787565770253,1.4658608129462232,0
Flunarizine,6.355278991531329,0.09978661171039793,-1.6498781741493778,1
Flunisolide,5.19201521861825,-1.1266498256217559,3.2501432478951773,0
Flunitrazepam,1.0405553772332001,2.203403058132611,-4.1214107132046385,2
Fluocinolone acetonide,-10.768771335640748,-2.03464803080122,1.8401240652777373,3
Fluocinonide,-8.32127227562,-2.846522485194714,3.0168414247742503,3
Fluocortolone,-1.1878286206769955,-0.828821786062382,2.8537132037042823,0
Fluorescein,0.49937683758745155,-0.28351041643089514,0.9030333384870702,0
Fluoride ion,8.529759814836742,-2.1068454872061415,7.942067805394629,1
Fluoride ion F-18,8.529759814836742,-2.1068454872061415,7.942067805394629,1
Fluorodopa (18F),-6.329431712182773,-4.721374277202196,-2.500181783944561,3
Fluoroestradiol F-18,7.566383275203181,11.357920143439241,-5.612649948084052,2
Fluorometholone,-9.801659093564414,-1.9677939794726234,0.026003967872707305,3
Fluorouracil,3.779252975054398,-5.2994751820068124,-0.3751433151777414,0
Fluoxetine,1.9206191014160396,-1.1518064186275168,-1.083736513646391,0
Fluoxymesterone,-8.234869982892905,-0.9659244921277211,2.486613297951101,3
Flupentixol,-5.001433212002531,-2.9349530846605996,-3.7315557025739077,3
Fluphenazine,-7.879807698610848,-2.9216093505640317,-3.121046511696081,3
Fluprednisolone,6.499206457694944,0.350158587713695,4.621517626446138,1
